epoch,mark,Desired Torque (L),Measured Torque (L),Desired Torque (R),Measured Torque (R),Toe FSR (L),Stance Phase (L),Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1769027951.096989,0,0.000000,0.000000,0.000000,3.310000,24.020000,0.000000,0.000000,0.620000,8.000000,33.200000
1769027951.117312,0,0.000000,0.000000,0.000000,3.580000,24.250000,0.000000,0.000000,0.620000,8.000000,33.200000
1769027951.117312,0,0.000000,0.000000,0.000000,3.610000,24.430000,0.000000,0.000000,0.630000,8.000000,33.220000
1769027951.133083,0,0.000000,0.000000,0.000000,3.690000,24.480000,0.000000,0.000000,0.630000,8.000000,33.240000
1769027951.164863,0,0.000000,0.000000,0.000000,3.780000,24.300000,0.000000,0.000000,0.640000,8.000000,33.250000
1769027951.193038,0,0.000000,0.000000,0.000000,3.740000,24.670000,0.000000,0.000000,0.640000,8.000000,33.270000
1769027951.202723,0,0.000000,0.000000,0.000000,3.820000,24.670000,0.000000,0.000000,0.660000,8.000000,33.290000
1769027951.216412,0,0.000000,0.000000,0.000000,3.860000,24.790000,0.000000,0.000000,0.670000,8.000000,33.290000
1769027951.230517,0,0.000000,0.000000,0.000000,3.950000,24.540000,0.000000,0.000000,0.670000,8.000000,33.310000
1769027951.245936,0,0.000000,0.000000,0.000000,3.960000,24.850000,0.000000,0.000000,0.680000,8.000000,33.330000
1769027951.259732,0,0.000000,0.000000,0.000000,3.990000,24.720000,0.000000,0.000000,0.680000,8.000000,33.340000
1769027951.259732,0,0.000000,0.000000,0.000000,3.890000,24.790000,0.000000,0.000000,0.680000,8.000000,33.360000
1769027951.275414,0,0.000000,0.000000,0.000000,4.050000,24.900000,0.000000,0.000000,0.680000,8.000000,33.380000
1769027951.293063,0,0.000000,0.000000,0.000000,4.070000,25.140000,0.000000,0.000000,0.690000,8.000000,33.400000
1769027951.322721,0,0.000000,0.000000,0.000000,3.850000,24.790000,0.000000,0.000000,0.690000,8.000000,33.400000
1769027951.344778,0,0.000000,0.000000,0.000000,3.750000,24.850000,0.000000,0.000000,0.700000,8.000000,33.430000
1769027951.362731,0,0.000000,0.000000,0.000000,3.750000,24.610000,0.000000,0.000000,0.730000,8.000000,33.430000
1769027951.386034,0,0.000000,0.000000,0.000000,3.640000,24.480000,0.000000,0.000000,0.740000,8.000000,33.450000
1769027951.386034,0,0.000000,0.000000,0.000000,3.410000,24.020000,0.000000,0.000000,0.750000,8.000000,33.470000
1769027951.386034,0,0.000000,0.000000,0.000000,3.050000,23.540000,0.000000,0.000000,0.750000,8.000000,33.490000
1769027951.401703,0,0.000000,0.000000,0.000000,2.540000,22.850000,0.000000,0.000000,0.750000,8.000000,33.500000
1769027951.419340,0,0.000000,0.000000,0.000000,2.140000,22.210000,0.000000,0.000000,0.750000,8.000000,33.520000
1769027951.433004,0,0.000000,0.000000,0.000000,1.790000,21.870000,0.000000,0.000000,0.750000,8.000000,33.520000
1769027951.448805,0,0.000000,0.000000,0.000000,1.690000,21.640000,0.000000,0.000000,0.730000,8.000000,33.540000
1769027951.464475,0,0.000000,0.000000,0.000000,1.350000,21.300000,0.000000,0.000000,0.720000,8.000000,33.560000
1769027951.480106,0,0.000000,0.000000,0.000000,0.920000,20.790000,0.000000,0.000000,0.690000,8.000000,33.580000
1769027951.492154,0,0.000000,0.000000,0.000000,0.610000,20.460000,0.000000,0.000000,0.680000,8.000000,33.590000
1769027951.511628,0,0.000000,0.000000,0.000000,0.410000,20.130000,0.000000,0.000000,0.660000,8.000000,33.610000
1769027951.527259,0,0.000000,0.000000,0.000000,0.180000,19.860000,0.000000,0.000000,0.640000,8.000000,33.610000
1769027951.542936,0,0.000000,0.000000,0.000000,0.070000,19.750000,0.000000,0.000000,0.620000,8.000000,33.630000
1769027951.542936,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,0.610000,8.000000,33.650000
1769027951.574209,0,0.000000,0.000000,0.000000,-0.020000,19.750000,0.000000,0.000000,0.600000,8.000000,33.660000
1769027951.583988,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,0.570000,8.000000,33.680000
1769027951.605665,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,0.560000,8.000000,33.700000
1769027951.612608,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,0.550000,8.000000,33.700000
1769027951.621328,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,0.540000,8.000000,33.720000
1769027951.645359,0,0.000000,0.000000,0.000000,-0.050000,19.750000,0.000000,0.000000,0.540000,8.000000,33.740000
1769027951.660348,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,0.540000,8.000000,33.750000
1769027951.683880,0,0.000000,0.000000,0.000000,0.050000,19.630000,0.000000,0.000000,0.540000,8.000000,33.770000
1769027951.688518,0,0.000000,0.000000,0.000000,-0.020000,19.630000,0.000000,0.000000,0.540000,8.000000,33.790000
1769027951.699602,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,0.540000,8.000000,33.790000
1769027951.699602,0,0.000000,0.000000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.520000,8.000000,33.810000
1769027951.731415,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,0.500000,8.000000,33.830000
1769027951.747057,0,0.000000,0.000000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.470000,8.000000,33.840000
1769027951.747057,0,0.000000,0.000000,0.000000,-0.020000,19.590000,0.000000,0.000000,0.440000,8.000000,33.860000
1769027951.778745,0,0.000000,0.000000,0.000000,-0.120000,19.470000,0.000000,0.000000,0.410000,8.000000,33.880000
1769027951.794595,0,0.000000,0.000000,0.000000,-0.100000,19.470000,0.000000,0.000000,0.380000,8.000000,33.880000
1769027951.794595,0,0.000000,0.000000,0.000000,-0.120000,19.590000,0.000000,0.000000,0.340000,8.000000,33.900000
1769027951.825905,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,0.310000,8.000000,33.910000
1769027951.841681,0,0.000000,0.000000,0.000000,-0.100000,19.530000,0.000000,0.000000,0.280000,8.000000,33.930000
1769027951.872943,0,0.000000,0.000000,0.000000,-0.100000,19.470000,0.000000,0.000000,0.250000,8.000000,33.950000
1769027951.872943,0,0.000000,0.000000,0.000000,-0.090000,19.530000,0.000000,0.000000,0.210000,8.000000,33.970000
1769027951.893834,0,0.000000,0.000000,0.000000,-0.030000,19.370000,0.000000,0.000000,0.200000,8.000000,33.970000
1769027951.893834,0,0.000000,0.000000,0.000000,-0.070000,19.470000,0.000000,0.000000,0.180000,8.000000,34.000000
1769027951.920089,0,0.000000,0.000000,0.000000,-0.050000,19.700000,0.000000,0.000000,0.180000,8.000000,34.000000
1769027951.935829,0,0.000000,0.000000,0.000000,-0.030000,19.530000,0.000000,0.000000,0.180000,8.000000,34.020000
1769027951.935829,0,0.000000,0.000000,0.000000,0.000000,19.370000,0.000000,0.000000,0.180000,8.000000,34.040000
1769027951.967620,0,0.000000,0.000000,0.000000,-0.070000,19.470000,0.000000,0.000000,0.170000,8.000000,34.060000
1769027951.967620,0,0.000000,0.000000,0.000000,-0.150000,19.470000,0.000000,0.000000,0.170000,8.000000,34.060000
1769027951.993952,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,0.150000,8.000000,34.090000
1769027952.015249,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,0.140000,8.000000,34.090000
1769027952.015249,0,0.000000,0.000000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.140000,8.000000,34.110000
1769027952.031305,0,0.000000,0.000000,0.000000,-0.090000,19.530000,0.000000,0.000000,0.120000,8.000000,34.130000
1769027952.031305,0,0.000000,0.000000,0.000000,-0.030000,19.630000,0.000000,0.000000,0.120000,8.000000,34.150000
1769027952.063273,0,0.000000,0.000000,0.000000,-0.090000,19.470000,0.000000,0.000000,0.120000,8.000000,34.150000
1769027952.079282,0,0.000000,0.000000,0.000000,-0.090000,19.530000,0.000000,0.000000,0.110000,8.000000,34.180000
1769027952.079282,0,0.000000,0.000000,0.000000,-0.120000,19.260000,0.000000,0.000000,0.100000,8.000000,34.180000
1769027952.111069,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,0.100000,8.000000,34.200000
1769027952.126854,0,0.000000,0.000000,0.000000,-0.020000,19.590000,0.000000,0.000000,0.100000,8.000000,34.220000
1769027952.126854,0,0.000000,0.000000,0.000000,-0.090000,19.370000,0.000000,0.000000,0.070000,8.000000,34.240000
1769027952.142871,0,0.000000,0.000000,0.000000,-0.050000,19.420000,0.000000,0.000000,0.070000,8.000000,34.250000
1769027952.174673,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,0.070000,8.000000,34.270000
1769027952.174673,0,0.000000,0.000000,0.000000,0.010000,19.470000,0.000000,0.000000,0.070000,8.000000,34.290000
1769027952.194389,0,0.000000,0.000000,0.000000,-0.110000,19.590000,0.000000,0.000000,0.070000,8.000000,34.290000
1769027952.221855,0,0.000000,0.000000,0.000000,-0.030000,19.470000,0.000000,0.000000,0.070000,8.000000,34.310000
1769027952.221855,0,0.000000,0.000000,0.000000,-0.100000,19.700000,0.000000,0.000000,0.070000,8.000000,34.330000
1769027952.237605,0,0.000000,0.000000,0.000000,-0.070000,19.530000,0.000000,0.000000,0.070000,8.000000,34.340000
1769027952.269186,0,0.000000,0.000000,0.000000,-0.110000,19.630000,0.000000,0.000000,0.070000,8.000000,34.360000
1769027952.269186,0,0.000000,0.000000,0.000000,-0.010000,19.630000,0.000000,0.000000,0.070000,8.000000,34.380000
1769027952.284938,0,0.000000,0.000000,0.000000,-0.110000,19.860000,0.000000,0.000000,0.070000,8.000000,34.380000
1769027952.300642,0,0.000000,0.000000,0.000000,-0.030000,19.530000,0.000000,0.000000,0.070000,8.000000,34.400000
1769027952.332456,0,0.000000,0.000000,0.000000,-0.070000,19.420000,0.000000,0.000000,0.070000,8.000000,34.410000
1769027952.332456,0,0.000000,0.000000,0.000000,-0.020000,19.530000,0.000000,0.000000,0.070000,8.000000,34.430000
1769027952.348512,0,0.000000,0.000000,0.000000,-0.070000,19.530000,0.000000,0.000000,0.070000,8.000000,34.450000
1769027952.380150,0,0.000000,0.000000,0.000000,-0.120000,19.590000,0.000000,0.000000,0.070000,8.000000,34.470000
1769027952.380150,0,0.000000,0.000000,0.000000,-0.150000,19.590000,0.000000,0.000000,0.070000,8.000000,34.470000
1769027952.395898,0,0.000000,0.000000,0.000000,-0.030000,19.530000,0.000000,0.000000,0.070000,8.000000,34.500000
1769027952.411371,0,0.000000,0.000000,0.000000,-0.020000,19.750000,0.000000,0.000000,0.070000,8.000000,34.500000
1769027952.427216,0,0.000000,0.000000,0.000000,-0.010000,19.530000,0.000000,0.000000,0.070000,8.000000,34.520000
1769027952.427216,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,0.070000,8.000000,34.540000
1769027952.459160,0,0.000000,0.000000,0.000000,-0.070000,19.530000,0.000000,0.000000,0.070000,8.000000,34.560000
1769027952.475302,0,0.000000,0.000000,0.000000,-0.030000,19.590000,0.000000,0.000000,0.070000,8.000000,34.560000
1769027952.506929,0,0.000000,0.000000,0.000000,0.010000,19.630000,0.000000,0.000000,0.070000,8.000000,34.590000
1769027952.506929,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,0.070000,8.000000,34.590000
1769027952.538914,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,0.070000,8.000000,34.610000
1769027952.538914,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,0.070000,8.000000,34.630000
1769027952.554610,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,0.070000,8.000000,34.650000
1769027952.586287,0,0.000000,0.000000,0.000000,-0.020000,19.370000,0.000000,0.000000,0.070000,8.000000,34.650000
1769027952.586287,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,0.070000,8.000000,34.680000
1769027952.594044,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,0.090000,8.000000,34.680000
1769027952.617769,0,0.000000,0.000000,0.000000,-0.070000,19.590000,0.000000,0.000000,0.090000,8.000000,34.700000
1769027952.617769,0,0.000000,0.000000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.090000,8.000000,34.720000
1769027952.633419,0,0.000000,0.000000,0.000000,-0.090000,19.750000,0.000000,0.000000,0.100000,8.000000,34.740000
1769027952.664925,0,0.000000,0.000000,0.000000,-0.070000,19.530000,0.000000,0.000000,0.100000,8.000000,34.750000
1769027952.664925,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,0.100000,8.000000,34.770000
1769027952.693908,0,0.000000,0.000000,0.000000,-0.030000,19.630000,0.000000,0.000000,0.100000,8.000000,34.770000
1769027952.712184,0,0.000000,0.000000,0.000000,-0.030000,19.590000,0.000000,0.000000,0.100000,8.000000,34.790000
1769027952.728102,0,0.000000,0.000000,0.000000,-0.010000,19.860000,0.000000,0.000000,0.100000,8.000000,34.810000
1769027952.728102,0,0.000000,0.000000,0.000000,-0.020000,19.590000,0.000000,0.000000,0.100000,8.000000,34.830000
1769027952.744019,0,0.000000,0.000000,0.000000,-0.100000,19.470000,0.000000,0.000000,0.100000,8.000000,34.840000
1769027952.775896,0,0.000000,0.000000,0.000000,0.000000,19.420000,0.000000,0.000000,0.100000,8.000000,34.860000
1769027952.775896,0,0.000000,0.000000,0.000000,-0.070000,19.470000,0.000000,0.000000,0.100000,8.000000,34.860000
1769027952.793977,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,0.100000,8.000000,34.880000
1769027952.793977,0,0.000000,0.000000,0.000000,-0.070000,19.530000,0.000000,0.000000,0.100000,8.000000,34.900000
1769027952.823734,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,0.100000,8.000000,34.910000
1769027952.855635,0,0.000000,0.000000,0.000000,-0.090000,19.590000,0.000000,0.000000,0.100000,8.000000,34.930000
1769027952.855635,0,0.000000,0.000000,0.000000,-0.070000,19.630000,0.000000,0.000000,0.100000,8.000000,34.950000
1769027952.879436,0,0.000000,0.000000,0.000000,-0.090000,19.530000,0.000000,0.000000,0.100000,8.000000,34.970000
1769027952.879436,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,0.100000,8.000000,34.970000
1769027952.903102,0,0.000000,0.000000,0.000000,-0.050000,19.800000,0.000000,0.000000,0.100000,8.000000,35.000000
1769027952.919140,0,0.000000,0.000000,0.000000,-0.070000,19.630000,0.000000,0.000000,0.100000,8.000000,35.020000
1769027952.919140,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,0.100000,8.000000,35.020000
1769027952.951267,0,0.000000,0.000000,0.000000,-0.090000,19.590000,0.000000,0.000000,0.100000,8.000000,35.040000
1769027952.951267,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,0.090000,8.000000,35.060000
1769027952.983055,0,0.000000,0.000000,0.000000,-0.090000,19.470000,0.000000,0.000000,0.090000,8.000000,35.080000
1769027952.998819,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,0.090000,8.000000,35.090000
1769027953.014662,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,0.070000,8.000000,35.110000
1769027953.030569,0,0.000000,0.000000,0.000000,-0.020000,19.750000,0.000000,0.000000,0.070000,8.000000,35.110000
1769027953.046316,0,0.000000,0.000000,0.000000,-0.050000,19.420000,0.000000,0.000000,0.070000,8.000000,35.130000
1769027953.046316,0,0.000000,0.000000,0.000000,-0.100000,19.530000,0.000000,0.000000,0.070000,8.000000,35.150000
1769027953.078541,0,0.000000,0.000000,0.000000,-0.050000,19.700000,0.000000,0.000000,0.070000,8.000000,35.150000
1769027953.078541,0,0.000000,0.000000,0.000000,-0.020000,19.700000,0.000000,0.000000,0.070000,8.000000,35.180000
1769027953.093916,0,0.000000,0.000000,0.000000,-0.050000,19.800000,0.000000,0.000000,0.070000,8.000000,35.200000
1769027953.125782,0,0.000000,0.000000,0.000000,-0.010000,19.630000,0.000000,0.000000,0.070000,8.000000,35.200000
1769027953.125782,0,0.000000,0.000000,0.000000,-0.110000,19.470000,0.000000,0.000000,0.070000,8.000000,35.220000
1769027953.157509,0,0.000000,0.000000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.070000,8.000000,35.240000
1769027953.157509,0,0.000000,0.000000,0.000000,-0.110000,19.590000,0.000000,0.000000,0.070000,8.000000,35.250000
1769027953.173651,0,0.000000,0.000000,0.000000,-0.100000,19.530000,0.000000,0.000000,0.070000,8.000000,35.270000
1769027953.205240,0,0.000000,0.000000,0.000000,-0.050000,19.750000,0.000000,0.000000,0.070000,8.000000,35.290000
1769027953.205240,0,0.000000,0.000000,0.000000,-0.100000,19.530000,0.000000,0.000000,0.070000,8.000000,35.290000
1769027953.231344,0,0.000000,0.000000,0.000000,-0.050000,19.590000,0.000000,0.000000,0.070000,8.000000,35.310000
1769027953.231344,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,0.070000,8.000000,35.330000
1769027953.252753,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,0.070000,8.000000,35.340000
1769027953.284690,0,0.000000,0.000000,0.000000,-0.140000,19.300000,0.000000,0.000000,0.070000,8.000000,35.360000
1769027953.284690,0,0.000000,0.000000,0.000000,-0.090000,19.530000,0.000000,0.000000,0.070000,8.000000,35.360000
1769027953.300564,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,0.070000,8.000000,35.380000
1769027953.300564,0,0.000000,0.000000,0.000000,0.030000,19.530000,0.000000,0.000000,0.070000,8.000000,35.400000
1769027953.316453,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,0.070000,8.000000,35.410000
1769027953.332500,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,0.070000,8.000000,35.430000
1769027953.348506,0,0.000000,0.000000,0.000000,-0.030000,19.700000,0.000000,0.000000,0.070000,8.000000,35.450000
1769027953.364259,0,0.000000,0.000000,0.000000,-0.070000,19.630000,0.000000,0.000000,0.070000,8.000000,35.470000
1769027953.394743,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,0.070000,8.000000,35.470000
1769027953.394743,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,0.070000,8.000000,35.500000
1769027953.413178,0,0.000000,0.000000,0.000000,0.010000,19.630000,0.000000,0.000000,0.070000,8.000000,35.500000
1769027953.442098,0,0.000000,0.000000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.070000,8.000000,35.520000
1769027953.457782,0,0.000000,0.000000,0.000000,-0.070000,19.590000,0.000000,0.000000,0.070000,8.000000,35.540000
1769027953.473678,0,0.000000,0.000000,0.000000,-0.030000,19.590000,0.000000,0.000000,0.070000,8.000000,35.560000
1769027953.473678,0,0.000000,0.000000,0.000000,-0.010000,19.700000,0.000000,0.000000,0.090000,8.000000,35.560000
1769027953.494723,0,0.000000,0.000000,0.000000,0.070000,19.530000,0.000000,0.000000,0.090000,8.000000,35.590000
1769027953.520979,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,0.090000,8.000000,35.590000
1769027953.520979,0,0.000000,0.000000,0.000000,-0.070000,19.470000,0.000000,0.000000,0.090000,8.000000,35.610000
1769027953.536879,0,0.000000,0.000000,0.000000,0.020000,19.630000,0.000000,0.000000,0.090000,8.000000,35.630000
1769027953.679353,0,0.000000,0.000000,0.000000,-0.050000,19.700000,0.000000,0.000000,0.090000,8.000000,35.650000
1769027953.679353,0,0.000000,0.000000,0.000000,-0.070000,19.590000,0.000000,0.000000,0.090000,8.000000,35.650000
1769027953.679353,0,0.000000,0.000000,0.000000,-0.070000,19.700000,0.000000,0.000000,0.090000,8.000000,35.680000
1769027953.679353,0,0.000000,0.000000,0.000000,-0.070000,19.860000,0.000000,0.000000,0.090000,8.000000,35.680000
1769027953.679353,0,0.000000,0.000000,0.000000,-0.010000,19.420000,0.000000,0.000000,0.090000,8.000000,35.700000
1769027953.679353,0,0.000000,0.000000,0.000000,-0.010000,19.630000,0.000000,0.000000,0.090000,8.000000,35.720000
1769027953.679353,0,0.000000,0.000000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.090000,8.000000,35.740000
1769027953.711223,0,0.000000,0.000000,0.000000,-0.070000,19.860000,0.000000,0.000000,0.090000,8.000000,35.750000
1769027953.711223,0,0.000000,0.000000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.090000,8.000000,35.770000
1769027953.727263,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,0.100000,8.000000,35.790000
1769027953.742944,0,0.000000,0.000000,0.000000,-0.010000,19.630000,0.000000,0.000000,0.100000,8.000000,35.790000
1769027953.742944,0,0.000000,0.000000,0.000000,-0.020000,19.590000,0.000000,0.000000,0.100000,8.000000,35.810000
1769027953.758672,0,0.000000,0.000000,0.000000,-0.070000,19.590000,0.000000,0.000000,0.100000,8.000000,35.830000
1769027953.758672,0,0.000000,0.000000,0.000000,-0.030000,19.420000,0.000000,0.000000,0.100000,8.000000,35.840000
1769027953.806293,0,0.000000,0.000000,0.000000,-0.100000,19.700000,0.000000,0.000000,0.100000,8.000000,35.860000
