epoch,mark,Desired Torque (L),Ankle Angle,Desired Torque (R),Measured Torque (R),Toe FSR (L),Stance Phase (L),Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1769029747.850378,0,0.000000,46.520000,0.000000,0.000000,19.370000,0.000000,0.000000,0.000000,8.000000,178.440000
1769029747.882151,0,0.000000,44.250000,0.000000,-0.070000,19.470000,0.000000,0.000000,0.000000,8.000000,178.460000
1769029747.882151,0,0.000000,41.720000,0.000000,0.050000,19.470000,0.000000,0.000000,0.200000,8.000000,178.470000
1769029747.913427,0,0.000000,39.060000,0.000000,0.000000,19.590000,0.000000,0.000000,0.000000,8.000000,178.490000
1769029747.913427,0,0.000000,36.680000,0.000000,-0.070000,19.260000,0.000000,0.000000,0.000000,8.000000,178.500000
1769029747.913427,0,0.000000,34.110000,0.000000,-0.020000,19.420000,0.000000,0.000000,0.000000,8.000000,178.520000
1769029747.929065,0,0.000000,31.670000,0.000000,0.000000,19.420000,0.000000,0.000000,0.200000,8.000000,178.530000
1769029747.961487,0,0.000000,29.210000,0.000000,-0.050000,19.300000,0.000000,0.000000,0.200000,8.000000,178.550000
1769029747.961487,0,0.000000,27.300000,0.000000,0.020000,19.420000,0.000000,0.000000,0.000000,8.000000,178.570000
1769029747.991803,0,0.000000,25.210000,0.000000,0.000000,19.800000,0.000000,0.000000,0.000000,8.000000,178.580000
1769029748.007467,0,0.000000,22.840000,0.000000,-0.020000,19.420000,0.000000,0.000000,0.000000,8.000000,178.600000
1769029748.007467,0,0.000000,20.570000,0.000000,0.000000,19.530000,0.000000,0.000000,0.000000,8.000000,178.610000
1769029748.039339,0,0.000000,18.540000,0.000000,-0.030000,19.420000,0.000000,0.000000,0.200000,8.000000,178.630000
1769029748.070934,0,0.000000,16.350000,0.000000,-0.050000,19.630000,0.000000,0.000000,0.200000,8.000000,178.640000
1769029748.070934,0,0.000000,14.520000,0.000000,-0.010000,19.530000,0.000000,0.000000,0.000000,8.000000,178.660000
1769029748.102247,0,0.000000,12.470000,0.000000,0.000000,19.630000,0.000000,0.000000,0.000000,8.000000,178.670000
1769029748.102247,0,0.000000,10.470000,0.000000,-0.050000,19.590000,0.000000,0.000000,0.000000,8.000000,178.690000
1769029748.102247,0,0.000000,8.310000,0.000000,-0.070000,19.530000,0.000000,0.000000,0.000000,8.000000,178.710000
1769029748.134064,0,0.000000,6.480000,0.000000,-0.100000,19.420000,0.000000,0.000000,0.200000,8.000000,178.720000
1769029748.134064,0,0.000000,4.780000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.000000,8.000000,178.740000
1769029748.165345,0,0.000000,3.240000,0.000000,0.000000,19.530000,0.000000,0.000000,0.200000,8.000000,178.750000
1769029748.165345,0,0.000000,2.140000,0.000000,0.000000,19.420000,0.000000,0.000000,0.000000,8.000000,178.770000
1769029748.200336,0,0.000000,0.870000,0.000000,-0.070000,19.470000,0.000000,0.000000,0.000000,8.000000,178.770000
1769029748.228441,0,0.000000,0.050000,0.000000,-0.150000,19.470000,0.000000,0.000000,0.000000,8.000000,178.800000
1769029748.228441,0,0.000000,0.070000,0.000000,-0.070000,19.530000,0.000000,0.000000,0.000000,8.000000,178.800000
1769029748.232332,0,0.000000,0.110000,0.000000,-0.070000,19.590000,0.000000,0.000000,0.000000,8.000000,178.830000
1769029748.259706,0,0.000000,0.110000,0.000000,-0.100000,19.530000,0.000000,0.000000,0.000000,8.000000,178.830000
1769029748.261711,0,0.000000,0.050000,0.000000,0.030000,19.420000,0.000000,0.000000,0.000000,8.000000,178.860000
1769029748.291451,0,0.000000,0.070000,0.000000,-0.050000,19.590000,0.000000,0.000000,0.200000,8.000000,178.880000
1769029748.322737,0,0.000000,0.100000,0.000000,-0.020000,19.630000,0.000000,0.000000,0.200000,8.000000,178.880000
1769029748.322737,0,0.000000,0.100000,0.000000,-0.050000,19.260000,0.000000,0.000000,0.000000,8.000000,178.890000
1769029748.322737,0,0.000000,0.070000,0.000000,-0.180000,19.530000,0.000000,0.000000,0.000000,8.000000,178.910000
1769029748.356477,0,0.000000,0.110000,0.000000,-0.170000,19.370000,0.000000,0.000000,0.000000,8.000000,178.940000
1769029748.356477,0,0.000000,0.030000,0.000000,-0.230000,19.300000,0.000000,0.000000,0.200000,8.000000,178.940000
1769029748.386121,0,0.000000,0.110000,0.000000,-0.230000,19.420000,0.000000,0.000000,0.000000,8.000000,178.970000
1769029748.411707,0,0.000000,0.070000,0.000000,-0.280000,19.370000,0.000000,0.000000,0.200000,8.000000,178.970000
1769029748.411707,0,0.000000,0.070000,0.000000,-0.330000,19.370000,0.000000,0.000000,0.000000,8.000000,179.000000
1769029748.411707,0,0.000000,0.100000,0.000000,-0.310000,19.200000,0.000000,0.000000,0.000000,8.000000,179.000000
1769029748.434106,0,0.000000,0.110000,0.000000,-0.270000,19.140000,0.000000,0.000000,0.000000,8.000000,179.020000
1769029748.434106,0,0.000000,0.110000,0.000000,-0.310000,18.980000,0.000000,0.000000,0.400000,8.000000,179.030000
1769029748.465475,0,0.000000,0.100000,0.000000,-0.340000,19.140000,0.000000,0.000000,0.200000,8.000000,179.050000
1769029748.496743,0,0.000000,0.070000,0.000000,-0.400000,19.200000,0.000000,0.000000,0.400000,8.000000,179.070000
1769029748.496743,0,0.000000,0.100000,0.000000,-0.370000,19.140000,0.000000,0.000000,0.000000,8.000000,179.080000
1769029748.496743,0,0.000000,0.110000,0.000000,-0.280000,19.200000,0.000000,0.000000,0.800000,8.000000,179.100000
1769029748.528051,0,0.000000,0.170000,0.000000,-0.310000,19.300000,0.000000,0.000000,0.200000,8.000000,179.110000
1769029748.543686,0,0.000000,0.110000,0.000000,-0.230000,19.260000,0.000000,0.000000,0.000000,8.000000,179.130000
1769029748.543686,0,0.000000,0.150000,0.000000,-0.300000,19.140000,0.000000,0.000000,0.200000,8.000000,179.140000
1769029748.575131,0,0.000000,0.100000,0.000000,-0.280000,19.300000,0.000000,0.000000,0.000000,8.000000,179.160000
1769029748.575131,0,0.000000,0.070000,0.000000,-0.280000,18.980000,0.000000,0.000000,0.400000,8.000000,179.170000
1769029748.575131,0,0.000000,0.100000,0.000000,-0.250000,19.260000,0.000000,0.000000,0.200000,8.000000,179.190000
1769029748.606558,0,0.000000,0.110000,0.000000,-0.200000,19.370000,0.000000,0.000000,0.000000,8.000000,179.210000
1769029748.638260,0,0.000000,0.110000,0.000000,-0.210000,19.370000,0.000000,0.000000,0.000000,8.000000,179.220000
1769029748.638260,0,0.000000,0.100000,0.000000,-0.230000,19.260000,0.000000,0.000000,0.000000,8.000000,179.240000
1769029748.669561,0,0.000000,0.050000,0.000000,-0.230000,19.370000,0.000000,0.000000,0.200000,8.000000,179.250000
1769029748.685197,0,0.000000,0.110000,0.000000,-0.250000,19.300000,0.000000,0.000000,0.000000,8.000000,179.270000
1769029748.685197,0,0.000000,0.100000,0.000000,-0.230000,19.370000,0.000000,0.000000,0.000000,8.000000,179.270000
1769029748.716705,0,0.000000,0.070000,0.000000,-0.200000,19.420000,0.000000,0.000000,0.000000,8.000000,179.300000
1769029748.716705,0,0.000000,0.110000,0.000000,-0.170000,19.260000,0.000000,0.000000,0.400000,8.000000,179.300000
1769029748.748400,0,0.000000,0.100000,0.000000,-0.200000,19.200000,0.000000,0.000000,0.200000,8.000000,179.330000
1769029748.748400,0,0.000000,0.070000,0.000000,-0.330000,19.590000,0.000000,0.000000,0.000000,8.000000,179.330000
1769029748.780193,0,0.000000,0.050000,0.000000,-0.360000,19.200000,0.000000,0.000000,0.600000,8.000000,179.360000
1769029748.780193,0,0.000000,0.110000,0.000000,-0.210000,19.260000,0.000000,0.000000,0.400000,8.000000,179.360000
1769029748.780193,0,0.000000,0.100000,0.000000,-0.270000,19.300000,0.000000,0.000000,0.000000,8.000000,179.380000
1769029748.811519,0,0.000000,0.050000,0.000000,-0.180000,19.200000,0.000000,0.000000,0.200000,8.000000,179.390000
1769029748.811519,0,0.000000,0.070000,0.000000,-0.280000,19.260000,0.000000,0.000000,0.200000,8.000000,179.410000
1769029748.842916,0,0.000000,0.110000,0.000000,-0.120000,19.470000,0.000000,0.000000,0.000000,8.000000,179.420000
1769029748.861877,0,0.000000,0.110000,0.000000,-0.170000,19.370000,0.000000,0.000000,0.200000,8.000000,179.440000
1769029748.861877,0,0.000000,0.100000,0.000000,-0.090000,19.420000,0.000000,0.000000,0.400000,8.000000,179.460000
1769029748.890520,0,0.000000,0.100000,0.000000,-0.070000,19.370000,0.000000,0.000000,0.600000,8.000000,179.470000
1769029748.890520,0,0.000000,0.070000,0.000000,-0.100000,19.300000,0.000000,0.000000,0.000000,8.000000,179.490000
1769029748.931769,0,0.000000,0.110000,0.000000,-0.170000,19.420000,0.000000,0.000000,0.200000,8.000000,179.500000
1769029748.933774,0,0.000000,0.100000,0.000000,-0.100000,19.420000,0.000000,0.000000,0.200000,8.000000,179.520000
1769029748.953756,0,0.000000,0.110000,0.000000,-0.070000,19.420000,0.000000,0.000000,0.200000,8.000000,179.530000
1769029748.953756,0,0.000000,0.110000,0.000000,-0.070000,19.420000,0.000000,0.000000,0.000000,8.000000,179.550000
1769029748.969411,0,0.000000,0.070000,0.000000,-0.070000,19.470000,0.000000,0.000000,0.000000,8.000000,179.570000
1769029749.001091,0,0.000000,0.170000,0.000000,-0.070000,19.530000,0.000000,0.000000,0.400000,8.000000,179.580000
1769029749.001091,0,0.000000,0.100000,0.000000,0.000000,19.420000,0.000000,0.000000,0.000000,8.000000,179.600000
1769029749.032536,0,0.000000,0.110000,0.000000,-0.050000,19.420000,0.000000,0.000000,0.200000,8.000000,179.610000
1769029749.032536,0,0.000000,0.050000,0.000000,0.010000,19.630000,0.000000,0.000000,0.200000,8.000000,179.630000
1769029749.048274,0,0.000000,0.050000,0.000000,0.000000,19.530000,0.000000,0.000000,0.000000,8.000000,179.640000
1769029749.062188,0,0.000000,0.100000,0.000000,-0.010000,19.530000,0.000000,0.000000,0.200000,8.000000,179.660000
1769029749.079963,0,0.000000,0.150000,0.000000,0.050000,19.530000,0.000000,0.000000,0.200000,8.000000,179.670000
1769029749.111286,0,0.000000,0.070000,0.000000,0.050000,19.750000,0.000000,0.000000,0.000000,8.000000,179.690000
1769029749.111286,0,0.000000,0.170000,0.000000,-0.070000,19.750000,0.000000,0.000000,0.200000,8.000000,179.710000
1769029749.126935,0,0.000000,0.920000,0.000000,0.000000,19.700000,0.000000,0.000000,0.000000,8.000000,179.720000
1769029749.126935,0,0.000000,2.170000,0.000000,-0.010000,19.750000,0.000000,0.000000,0.000000,8.000000,179.740000
1769029749.162778,0,0.000000,3.530000,0.000000,0.000000,19.530000,0.000000,0.000000,0.000000,8.000000,179.750000
1769029749.162778,0,0.000000,5.010000,0.000000,-0.030000,19.630000,0.000000,0.000000,0.000000,8.000000,179.770000
1769029749.189899,0,0.000000,6.400000,0.000000,-0.070000,19.750000,0.000000,0.000000,0.200000,8.000000,179.780000
1769029749.205961,0,0.000000,7.480000,0.000000,-0.030000,19.630000,0.000000,0.000000,0.000000,8.000000,179.800000
1769029749.205961,0,0.000000,8.280000,0.000000,0.020000,19.700000,0.000000,0.000000,0.800000,8.000000,179.820000
1769029749.237299,0,0.000000,8.860000,0.000000,0.050000,19.750000,0.000000,0.000000,0.000000,8.000000,179.830000
1769029749.237299,0,0.000000,9.230000,0.000000,0.000000,19.590000,0.000000,0.000000,0.000000,8.000000,179.850000
1769029749.262339,0,0.000000,9.850000,0.000000,0.000000,19.590000,0.000000,0.000000,0.000000,8.000000,179.860000
1769029749.262339,0,0.000000,10.520000,0.000000,-0.020000,19.750000,0.000000,0.000000,0.000000,8.000000,179.880000
1769029749.285244,0,0.000000,11.270000,0.000000,0.000000,19.470000,0.000000,0.000000,0.000000,8.000000,179.880000
1769029749.316597,0,0.000000,12.010000,0.000000,-0.030000,19.590000,0.000000,0.000000,0.200000,8.000000,179.910000
1769029749.316597,0,0.000000,12.730000,0.000000,-0.030000,19.530000,0.000000,0.000000,0.200000,8.000000,179.910000
1769029749.347918,0,0.000000,13.440000,0.000000,0.030000,19.590000,0.000000,0.000000,0.000000,8.000000,179.940000
1769029749.347918,0,0.000000,14.100000,0.000000,0.000000,19.700000,0.000000,0.000000,0.000000,8.000000,179.940000
1769029749.373709,0,0.000000,14.520000,0.000000,-0.070000,19.630000,0.000000,0.000000,0.600000,8.000000,179.970000
1769029749.373709,0,0.000000,15.070000,0.000000,-0.010000,19.700000,0.000000,0.000000,0.000000,8.000000,179.970000
1769029749.405013,0,0.000000,15.560000,0.000000,0.020000,19.800000,0.000000,0.000000,0.000000,8.000000,180.000000
1769029749.405013,0,0.000000,15.930000,0.000000,0.050000,19.700000,0.000000,0.000000,0.000000,8.000000,180.000000
1769029749.420648,0,0.000000,16.180000,0.000000,-0.100000,19.630000,0.000000,0.000000,0.000000,8.000000,180.020000
1769029749.420648,0,0.000000,16.210000,0.000000,-0.010000,19.530000,0.000000,0.000000,0.000000,8.000000,180.030000
1769029749.462514,0,0.000000,16.090000,0.000000,0.020000,19.530000,0.000000,0.000000,0.000000,8.000000,180.050000
1769029749.483682,0,0.000000,15.850000,0.000000,-0.050000,19.590000,0.000000,0.000000,0.660000,8.000000,180.070000
1769029749.483682,0,0.000000,15.600000,0.000000,0.000000,19.420000,0.000000,0.000000,0.000000,8.000000,180.080000
1769029749.514979,0,0.000000,15.420000,0.000000,0.010000,19.700000,0.000000,0.000000,0.000000,8.000000,180.100000
1769029749.514979,0,0.000000,15.310000,0.000000,0.000000,19.470000,0.000000,0.000000,0.150000,8.000000,180.110000
1769029749.530881,0,0.000000,15.100000,0.000000,-0.010000,19.590000,0.000000,0.000000,0.000000,8.000000,180.130000
1769029749.530881,0,0.000000,15.220000,0.000000,-0.020000,19.530000,0.000000,0.000000,0.000000,8.000000,180.140000
1769029749.562593,0,0.000000,15.220000,0.000000,0.000000,19.470000,0.000000,0.000000,0.000000,8.000000,180.160000
1769029749.578308,0,0.000000,15.170000,0.000000,-0.020000,19.590000,0.000000,0.000000,0.330000,8.000000,180.170000
1769029749.578308,0,0.000000,15.170000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.150000,8.000000,180.190000
1769029749.609818,0,0.000000,15.020000,0.000000,0.030000,19.630000,0.000000,0.000000,0.000000,8.000000,180.210000
1769029749.609818,0,0.000000,14.810000,0.000000,0.050000,19.530000,0.000000,0.000000,0.000000,8.000000,180.220000
1769029749.625823,0,0.000000,14.360000,0.000000,0.050000,19.630000,0.000000,0.000000,0.000000,8.000000,180.240000
1769029749.663726,0,0.000000,14.320000,0.000000,-0.010000,19.470000,0.000000,0.000000,0.000000,8.000000,180.250000
1769029749.688500,0,0.000000,13.770000,0.000000,0.020000,19.530000,0.000000,0.000000,0.000000,8.000000,180.270000
1769029749.688500,0,0.000000,13.310000,0.000000,0.050000,19.530000,0.000000,0.000000,0.000000,8.000000,180.270000
1769029749.688500,0,0.000000,12.810000,0.000000,-0.070000,19.630000,0.000000,0.000000,0.150000,8.000000,180.300000
1769029749.706082,0,0.000000,12.350000,0.000000,0.030000,19.590000,0.000000,0.000000,0.000000,8.000000,180.300000
1769029749.735778,0,0.000000,11.810000,0.000000,0.000000,19.590000,0.000000,0.000000,0.150000,8.000000,180.330000
1769029749.735778,0,0.000000,11.350000,0.000000,-0.030000,19.470000,0.000000,0.000000,0.000000,8.000000,180.330000
1769029749.767308,0,0.000000,10.970000,0.000000,-0.020000,19.590000,0.000000,0.000000,0.000000,8.000000,180.360000
1769029749.767308,0,0.000000,10.850000,0.000000,0.000000,19.590000,0.000000,0.000000,0.150000,8.000000,180.360000
1769029749.798593,0,0.000000,10.770000,0.000000,-0.050000,19.590000,0.000000,0.000000,0.150000,8.000000,180.380000
1769029749.814658,0,0.000000,10.850000,0.000000,0.000000,19.630000,0.000000,0.000000,0.330000,8.000000,180.390000
1769029749.814658,0,0.000000,10.900000,0.000000,0.000000,19.590000,0.000000,0.000000,0.330000,8.000000,180.410000
1769029749.846019,0,0.000000,11.070000,0.000000,0.000000,19.590000,0.000000,0.000000,0.150000,8.000000,180.420000
1769029749.846019,0,0.000000,11.100000,0.000000,0.030000,19.530000,0.000000,0.000000,0.150000,8.000000,180.440000
1769029749.877445,0,0.000000,11.070000,0.000000,0.050000,19.590000,0.000000,0.000000,0.000000,8.000000,180.470000
1769029749.877445,0,0.000000,11.100000,0.000000,0.000000,19.260000,0.000000,0.000000,0.000000,8.000000,180.470000
1769029749.893099,0,0.000000,11.000000,0.000000,-0.010000,19.590000,0.000000,0.000000,0.000000,8.000000,180.500000
1769029749.893099,0,0.000000,10.770000,0.000000,0.000000,19.750000,0.000000,0.000000,0.000000,8.000000,180.500000
1769029749.924607,0,0.000000,10.250000,0.000000,0.020000,19.700000,0.000000,0.000000,0.000000,8.000000,180.520000
1769029749.955985,0,0.000000,9.750000,0.000000,-0.020000,19.200000,0.000000,0.000000,0.150000,8.000000,180.530000
1769029749.971636,0,0.000000,9.100000,0.000000,0.010000,19.590000,0.000000,0.000000,0.000000,8.000000,180.550000
1769029749.971636,0,0.000000,8.320000,0.000000,-0.030000,19.470000,0.000000,0.000000,0.000000,8.000000,180.570000
1769029749.971636,0,0.000000,7.480000,0.000000,0.070000,19.630000,0.000000,0.000000,0.000000,8.000000,180.580000
1769029750.003416,0,0.000000,6.510000,0.000000,-0.030000,19.590000,0.000000,0.000000,0.000000,8.000000,180.600000
1769029750.034753,0,0.000000,5.630000,0.000000,-0.020000,19.630000,0.000000,0.000000,0.000000,8.000000,180.610000
1769029750.034753,0,0.000000,4.800000,0.000000,-0.090000,19.530000,0.000000,0.000000,0.000000,8.000000,180.630000
1769029750.062834,0,0.000000,4.280000,0.000000,-0.070000,19.590000,0.000000,0.000000,0.000000,8.000000,180.640000
1769029750.066053,0,0.000000,3.570000,0.000000,0.010000,19.420000,0.000000,0.000000,0.500000,8.000000,180.660000
1769029750.081692,0,0.000000,3.100000,0.000000,0.000000,19.590000,0.000000,0.000000,0.000000,8.000000,180.670000
1769029750.113376,0,0.000000,2.610000,0.000000,0.000000,19.530000,0.000000,0.000000,0.000000,8.000000,180.690000
1769029750.113376,0,0.000000,1.970000,0.000000,-0.070000,19.630000,0.000000,0.000000,0.000000,8.000000,180.710000
1769029750.129493,0,0.000000,1.530000,0.000000,-0.070000,19.470000,0.000000,0.000000,0.000000,8.000000,180.720000
1769029750.129493,0,0.000000,1.070000,0.000000,-0.050000,19.420000,0.000000,0.000000,0.000000,8.000000,180.740000
1769029750.164341,0,0.000000,0.570000,0.000000,-0.110000,19.590000,0.000000,0.000000,0.000000,8.000000,180.750000
1769029750.164341,0,0.000000,0.110000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.000000,8.000000,180.770000
1769029750.193288,0,0.000000,0.100000,0.000000,-0.050000,19.700000,0.000000,0.000000,0.000000,8.000000,180.780000
1769029750.224681,0,0.000000,0.110000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.150000,8.000000,180.800000
1769029750.224681,0,0.000000,0.150000,0.000000,0.000000,19.530000,0.000000,0.000000,0.000000,8.000000,180.820000
1769029750.224681,0,0.000000,0.110000,0.000000,-0.050000,19.700000,0.000000,0.000000,0.000000,8.000000,180.830000
1769029750.240324,0,0.000000,0.050000,0.000000,-0.100000,19.420000,0.000000,0.000000,0.000000,8.000000,180.850000
1769029750.271623,0,0.000000,0.110000,0.000000,-0.020000,19.530000,0.000000,0.000000,0.000000,8.000000,180.860000
1769029750.271623,0,0.000000,0.070000,0.000000,-0.210000,19.470000,0.000000,0.000000,0.000000,8.000000,180.880000
1769029750.303290,0,0.000000,0.050000,0.000000,-0.100000,19.590000,0.000000,0.000000,0.000000,8.000000,180.890000
1769029750.334587,0,0.000000,0.110000,0.000000,-0.150000,19.370000,0.000000,0.000000,0.150000,8.000000,180.910000
1769029750.334587,0,0.000000,0.110000,0.000000,-0.150000,19.420000,0.000000,0.000000,0.150000,8.000000,180.920000
1769029750.334587,0,0.000000,0.100000,0.000000,-0.180000,19.370000,0.000000,0.000000,0.000000,8.000000,180.940000
1769029750.362958,0,0.000000,0.070000,0.000000,-0.230000,19.470000,0.000000,0.000000,0.000000,8.000000,180.960000
1769029750.381619,0,0.000000,0.030000,0.000000,-0.180000,19.370000,0.000000,0.000000,0.000000,8.000000,180.970000
1769029750.413071,0,0.000000,0.110000,0.000000,-0.150000,19.370000,0.000000,0.000000,0.000000,8.000000,180.990000
