epoch,mark,Unused,Ankused,Unused,Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds),Battery Level (Volts),???
1770067870.862208,0,0.000000,40.880000,0.000000,0.030000,0.000000,0.000000,1.030000,0.000000,8.000000,106.230000
1770067870.893583,0,0.000000,40.340000,0.000000,-0.070000,0.000000,0.000000,1.080000,0.000000,8.000000,106.250000
1770067870.925290,0,0.000000,40.290000,0.000000,0.000000,0.000000,0.000000,1.090000,0.000000,8.000000,106.260000
1770067870.941071,0,0.000000,40.330000,0.000000,-0.030000,0.000000,0.000000,1.110000,0.000000,8.000000,106.270000
1770067870.941071,0,0.000000,40.250000,0.000000,-0.020000,0.000000,0.000000,1.110000,0.000000,8.000000,106.290000
1770067870.973102,0,0.000000,40.310000,0.000000,-0.150000,0.000000,0.000000,1.110000,0.000000,8.000000,106.300000
1770067870.973102,0,0.000000,40.330000,0.000000,-0.050000,0.000000,0.000000,1.120000,0.000000,8.000000,106.310000
1770067871.005049,0,0.000000,40.200000,0.000000,-0.150000,0.000000,0.000000,1.120000,0.000000,8.000000,106.330000
1770067871.005049,0,0.000000,40.020000,0.000000,-0.200000,0.000000,0.000000,1.130000,0.000000,8.000000,106.340000
1770067871.021197,0,0.000000,40.090000,0.000000,-0.280000,0.000000,0.000000,1.130000,0.000000,8.000000,106.360000
1770067871.021197,0,0.000000,40.110000,0.000000,-0.210000,0.000000,0.000000,1.120000,0.000000,8.000000,106.370000
1770067871.053052,0,0.000000,40.060000,0.000000,-0.360000,0.000000,0.000000,1.120000,0.000000,8.000000,106.380000
1770067871.084911,0,0.000000,39.430000,0.000000,0.400000,0.000000,0.000000,1.140000,0.070000,8.000000,106.410000
1770067871.084911,0,0.000000,39.750000,0.000000,0.270000,0.000000,0.000000,1.110000,0.050000,8.000000,106.410000
1770067871.117132,0,0.000000,40.040000,0.000000,-0.440000,0.000000,0.000000,1.120000,0.000000,8.000000,106.440000
1770067871.132988,0,0.000000,40.020000,0.000000,-0.370000,0.000000,0.000000,1.120000,0.000000,8.000000,106.450000
1770067871.132988,0,0.000000,39.970000,0.000000,-0.410000,0.000000,0.000000,1.120000,0.000000,8.000000,106.470000
1770067871.164515,0,0.000000,39.910000,0.000000,-0.440000,0.000000,0.000000,1.120000,0.000000,8.000000,106.480000
1770067871.164515,0,0.000000,39.860000,0.000000,-0.550000,0.000000,0.000000,1.120000,0.000000,8.000000,106.500000
1770067871.180216,0,0.000000,39.840000,0.000000,-0.550000,0.000000,0.000000,1.120000,0.000000,8.000000,106.510000
1770067871.212157,0,0.000000,39.840000,0.000000,-0.620000,0.000000,0.000000,1.130000,0.000000,8.000000,106.520000
1770067871.212157,0,0.000000,39.880000,0.000000,-0.560000,0.000000,0.000000,1.130000,0.000000,8.000000,106.550000
1770067871.243997,0,0.000000,39.770000,0.000000,-0.800000,0.000000,0.000000,1.150000,0.000000,8.000000,106.550000
1770067871.243997,0,0.000000,39.810000,0.000000,-0.770000,0.000000,0.000000,1.150000,0.000000,8.000000,106.580000
1770067871.260047,0,0.000000,39.720000,0.000000,-0.790000,0.000000,0.000000,1.150000,0.000000,8.000000,106.580000
1770067871.260047,0,0.000000,39.720000,0.000000,-0.890000,0.000000,0.000000,1.150000,0.000000,8.000000,106.610000
1770067871.291733,0,0.000000,39.650000,0.000000,-0.910000,0.000000,0.000000,1.150000,0.000000,8.000000,106.620000
1770067871.323148,0,0.000000,39.680000,0.000000,-1.020000,0.000000,0.000000,1.160000,0.000000,8.000000,106.630000
1770067871.323148,0,0.000000,39.700000,0.000000,-0.980000,0.000000,0.000000,1.160000,0.000000,8.000000,106.650000
1770067871.323148,0,0.000000,39.630000,0.000000,-1.040000,0.000000,0.000000,1.190000,0.000000,8.000000,106.660000
1770067871.355087,0,0.000000,39.470000,0.000000,-0.930000,0.000000,0.000000,1.170000,0.000000,8.000000,106.680000
1770067871.371129,0,0.000000,39.650000,0.000000,-1.000000,0.000000,0.000000,1.190000,0.000000,8.000000,106.690000
1770067871.371129,0,0.000000,39.580000,0.000000,-1.010000,0.000000,0.000000,1.170000,0.000000,8.000000,106.700000
1770067871.371129,0,0.000000,39.580000,0.000000,-1.120000,0.000000,0.000000,1.190000,0.000000,8.000000,106.730000
1770067871.402907,0,0.000000,39.610000,0.000000,-1.050000,0.000000,0.000000,1.190000,0.000000,8.000000,106.730000
1770067871.434975,0,0.000000,39.590000,0.000000,-1.150000,0.000000,0.000000,1.190000,0.000000,8.000000,106.760000
1770067871.434975,0,0.000000,39.590000,0.000000,-1.120000,0.000000,0.000000,1.190000,0.000000,8.000000,106.760000
1770067871.466589,0,0.000000,39.590000,0.000000,-1.120000,0.000000,0.000000,1.190000,0.000000,8.000000,106.790000
1770067871.466589,0,0.000000,39.450000,0.000000,-1.090000,0.000000,0.000000,1.190000,0.000000,8.000000,106.800000
1770067871.482645,0,0.000000,39.590000,0.000000,-1.240000,0.000000,0.000000,1.190000,0.000000,8.000000,106.810000
1770067871.514071,0,0.000000,39.540000,0.000000,-1.280000,0.000000,0.000000,1.200000,0.000000,8.000000,106.830000
1770067871.514071,0,0.000000,39.470000,0.000000,-1.290000,0.000000,0.000000,1.200000,0.000000,8.000000,106.840000
1770067871.545646,0,0.000000,39.470000,0.000000,-1.240000,0.000000,0.000000,1.200000,0.000000,8.000000,106.870000
1770067871.561356,0,0.000000,39.490000,0.000000,-1.250000,0.000000,0.000000,1.210000,0.000000,8.000000,106.870000
1770067871.561356,0,0.000000,39.430000,0.000000,-1.260000,0.000000,0.000000,1.210000,0.000000,8.000000,106.900000
1770067871.592867,0,0.000000,39.470000,0.000000,-1.340000,0.000000,0.000000,1.210000,0.000000,8.000000,106.910000
1770067871.608835,0,0.000000,39.470000,0.000000,-1.270000,0.000000,0.000000,1.210000,0.000000,8.000000,106.930000
1770067871.608835,0,0.000000,39.400000,0.000000,-1.320000,0.000000,0.000000,1.230000,0.000000,8.000000,106.940000
1770067871.640694,0,0.000000,39.400000,0.000000,-1.270000,0.000000,0.000000,1.230000,0.000000,8.000000,106.950000
1770067871.640694,0,0.000000,39.400000,0.000000,-1.440000,0.000000,0.000000,1.240000,0.000000,8.000000,106.970000
1770067871.656530,0,0.000000,39.430000,0.000000,-1.440000,0.000000,0.000000,1.240000,0.000000,8.000000,106.980000
1770067871.656530,0,0.000000,39.400000,0.000000,-1.340000,0.000000,0.000000,1.250000,0.000000,8.000000,107.000000
1770067871.688303,0,0.000000,39.430000,0.000000,-1.440000,0.000000,0.000000,1.240000,0.000000,8.000000,107.010000
1770067871.688303,0,0.000000,39.340000,0.000000,-1.280000,0.000000,0.000000,1.250000,0.000000,8.000000,107.020000
1770067871.720241,0,0.000000,39.430000,0.000000,-1.350000,0.000000,0.000000,1.250000,0.000000,8.000000,107.050000
1770067871.736304,0,0.000000,39.430000,0.000000,-1.360000,0.000000,0.000000,1.250000,0.000000,8.000000,107.060000
1770067871.736304,0,0.000000,39.450000,0.000000,-1.410000,0.000000,0.000000,1.260000,0.000000,8.000000,107.080000
1770067871.768350,0,0.000000,39.430000,0.000000,-1.470000,0.000000,0.000000,1.270000,0.000000,8.000000,107.090000
1770067871.787105,0,0.000000,39.380000,0.000000,-1.440000,0.000000,0.000000,1.270000,0.000000,8.000000,107.110000
1770067871.787105,0,0.000000,39.380000,0.000000,-1.370000,0.000000,0.000000,1.270000,0.000000,8.000000,107.120000
1770067871.816023,0,0.000000,39.340000,0.000000,-1.440000,0.000000,0.000000,1.280000,0.000000,8.000000,107.130000
1770067871.816023,0,0.000000,39.490000,0.000000,-1.450000,0.000000,0.000000,1.270000,0.000000,8.000000,107.150000
1770067871.849630,0,0.000000,39.400000,0.000000,-1.470000,0.000000,0.000000,1.280000,0.000000,8.000000,107.160000
1770067871.849630,0,0.000000,39.310000,0.000000,-1.380000,0.000000,0.000000,1.280000,0.000000,8.000000,107.180000
1770067871.863599,0,0.000000,39.400000,0.000000,-1.420000,0.000000,0.000000,1.280000,0.000000,8.000000,107.190000
1770067871.895703,0,0.000000,39.290000,0.000000,-1.370000,0.000000,0.000000,1.280000,0.000000,8.000000,107.200000
1770067871.895703,0,0.000000,39.340000,0.000000,-1.460000,0.000000,0.000000,1.290000,0.000000,8.000000,107.230000
1770067871.911855,0,0.000000,39.310000,0.000000,-1.450000,0.000000,0.000000,1.280000,0.000000,8.000000,107.230000
1770067871.911855,0,0.000000,39.340000,0.000000,-1.520000,0.000000,0.000000,1.300000,0.000000,8.000000,107.260000
1770067871.943494,0,0.000000,39.290000,0.000000,-1.500000,0.000000,0.000000,1.290000,0.000000,8.000000,107.260000
1770067871.975016,0,0.000000,39.250000,0.000000,-1.590000,0.000000,0.000000,1.300000,0.000000,8.000000,107.290000
1770067871.975016,0,0.000000,39.360000,0.000000,-1.540000,0.000000,0.000000,1.320000,0.000000,8.000000,107.300000
1770067872.006413,0,0.000000,39.290000,0.000000,-1.570000,0.000000,0.000000,1.320000,0.000000,8.000000,107.310000
1770067872.006413,0,0.000000,39.200000,0.000000,-1.470000,0.000000,0.000000,1.320000,0.000000,8.000000,107.330000
1770067872.006413,0,0.000000,39.270000,0.000000,-1.550000,0.000000,0.000000,1.340000,0.000000,8.000000,107.340000
1770067872.038372,0,0.000000,39.270000,0.000000,-1.620000,0.000000,0.000000,1.340000,0.000000,8.000000,107.360000
1770067872.054387,0,0.000000,39.270000,0.000000,-1.540000,0.000000,0.000000,1.350000,0.000000,8.000000,107.370000
1770067872.054387,0,0.000000,39.250000,0.000000,-1.580000,0.000000,0.000000,1.350000,0.000000,8.000000,107.380000
1770067872.085799,0,0.000000,39.250000,0.000000,-1.590000,0.000000,0.000000,1.360000,0.000000,8.000000,107.410000
1770067872.085799,0,0.000000,39.240000,0.000000,-1.590000,0.000000,0.000000,1.370000,0.000000,8.000000,107.410000
1770067872.101916,0,0.000000,39.250000,0.000000,-1.630000,0.000000,0.000000,1.370000,0.000000,8.000000,107.440000
1770067872.149366,0,0.000000,39.240000,0.000000,-1.640000,0.000000,0.000000,1.380000,0.000000,8.000000,107.450000
1770067872.149366,0,0.000000,39.250000,0.000000,-1.650000,0.000000,0.000000,1.380000,0.000000,8.000000,107.470000
1770067872.149366,0,0.000000,39.250000,0.000000,-1.700000,0.000000,0.000000,1.380000,0.000000,8.000000,107.480000
1770067872.149366,0,0.000000,39.080000,0.000000,-1.700000,0.000000,0.000000,1.380000,0.000000,8.000000,107.500000
1770067872.213275,0,0.000000,39.150000,0.000000,-1.660000,0.000000,0.000000,1.390000,0.000000,8.000000,107.510000
1770067872.213275,0,0.000000,39.250000,0.000000,-1.770000,0.000000,0.000000,1.400000,0.000000,8.000000,107.520000
1770067872.213275,0,0.000000,39.130000,0.000000,-1.730000,0.000000,0.000000,1.390000,0.000000,8.000000,107.550000
1770067872.213275,0,0.000000,39.080000,0.000000,-1.640000,0.000000,0.000000,1.390000,0.000000,8.000000,107.550000
1770067872.213275,0,0.000000,39.160000,0.000000,-1.600000,0.000000,0.000000,1.400000,0.000000,8.000000,107.580000
1770067872.260650,0,0.000000,39.130000,0.000000,-1.670000,0.000000,0.000000,1.400000,0.000000,8.000000,107.580000
1770067872.260650,0,0.000000,39.240000,0.000000,-1.660000,0.000000,0.000000,1.400000,0.000000,8.000000,107.610000
1770067872.292421,0,0.000000,39.180000,0.000000,-1.710000,0.000000,0.000000,1.410000,0.000000,8.000000,107.620000
1770067872.308137,0,0.000000,39.250000,0.000000,-1.730000,0.000000,0.000000,1.410000,0.000000,8.000000,107.630000
1770067872.308137,0,0.000000,39.150000,0.000000,-1.690000,0.000000,0.000000,1.410000,0.000000,8.000000,107.650000
1770067872.308137,0,0.000000,39.150000,0.000000,-1.730000,0.000000,0.000000,1.400000,0.000000,8.000000,107.660000
1770067872.351314,0,0.000000,39.180000,0.000000,-1.640000,0.000000,0.000000,1.400000,0.000000,8.000000,107.680000
1770067872.371680,0,0.000000,39.160000,0.000000,-1.710000,0.000000,0.000000,1.410000,0.000000,8.000000,107.690000
1770067872.403501,0,0.000000,39.150000,0.000000,-1.690000,0.000000,0.000000,1.410000,0.000000,8.000000,107.700000
1770067872.403501,0,0.000000,39.150000,0.000000,-1.700000,0.000000,0.000000,1.410000,0.000000,8.000000,107.730000
1770067872.419280,0,0.000000,39.180000,0.000000,-1.690000,0.000000,0.000000,1.400000,0.000000,8.000000,107.730000
1770067872.419280,0,0.000000,39.150000,0.000000,-1.770000,0.000000,0.000000,1.410000,0.000000,8.000000,107.760000
1770067872.419280,0,0.000000,39.080000,0.000000,-1.710000,0.000000,0.000000,1.400000,0.000000,8.000000,107.760000
1770067872.450663,0,0.000000,39.130000,0.000000,-1.720000,0.000000,0.000000,1.400000,0.000000,8.000000,107.790000
1770067872.482476,0,0.000000,39.150000,0.000000,-1.710000,0.000000,0.000000,1.400000,0.000000,8.000000,107.800000
1770067872.482476,0,0.000000,39.180000,0.000000,-1.720000,0.000000,0.000000,1.400000,0.000000,8.000000,107.810000
1770067872.482476,0,0.000000,39.160000,0.000000,-1.730000,0.000000,0.000000,1.390000,0.000000,8.000000,107.830000
1770067872.514074,0,0.000000,39.130000,0.000000,-1.710000,0.000000,0.000000,1.390000,0.000000,8.000000,107.840000
1770067872.546146,0,0.000000,39.200000,0.000000,-1.820000,0.000000,0.000000,1.390000,0.000000,8.000000,107.860000
1770067872.546146,0,0.000000,39.200000,0.000000,-1.780000,0.000000,0.000000,1.400000,0.000000,8.000000,107.870000
1770067872.577851,0,0.000000,39.150000,0.000000,-1.760000,0.000000,0.000000,1.400000,0.000000,8.000000,107.880000
1770067872.577851,0,0.000000,39.160000,0.000000,-1.750000,0.000000,0.000000,1.390000,0.000000,8.000000,107.900000
1770067872.602157,0,0.000000,39.160000,0.000000,-1.630000,0.000000,0.000000,1.400000,0.000000,8.000000,107.910000
1770067872.609480,0,0.000000,39.110000,0.000000,-1.700000,0.000000,0.000000,1.400000,0.000000,8.000000,107.930000
1770067872.609480,0,0.000000,39.160000,0.000000,-1.700000,0.000000,0.000000,1.400000,0.000000,8.000000,107.940000
1770067872.625161,0,0.000000,39.130000,0.000000,-1.650000,0.000000,0.000000,1.400000,0.000000,8.000000,107.950000
1770067872.656697,0,0.000000,39.160000,0.000000,-1.720000,0.000000,0.000000,1.390000,0.000000,8.000000,107.980000
1770067872.656697,0,0.000000,39.130000,0.000000,-1.640000,0.000000,0.000000,1.390000,0.000000,8.000000,108.000000
1770067872.656697,0,0.000000,39.150000,0.000000,-1.630000,0.000000,0.000000,1.390000,0.000000,8.000000,108.010000
1770067872.688471,0,0.000000,39.160000,0.000000,-1.630000,0.000000,0.000000,1.400000,0.000000,8.000000,108.020000
1770067872.720015,0,0.000000,39.150000,0.000000,-1.740000,0.000000,0.000000,1.400000,0.000000,8.000000,108.040000
1770067872.720015,0,0.000000,39.160000,0.000000,-1.650000,0.000000,0.000000,1.400000,0.000000,8.000000,108.050000
1770067872.751799,0,0.000000,39.130000,0.000000,-1.700000,0.000000,0.000000,1.400000,0.000000,8.000000,108.060000
1770067872.751799,0,0.000000,39.130000,0.000000,-1.650000,0.000000,0.000000,1.400000,0.000000,8.000000,108.080000
1770067872.783891,0,0.000000,39.150000,0.000000,-1.630000,0.000000,0.000000,1.400000,0.000000,8.000000,108.090000
1770067872.783891,0,0.000000,39.110000,0.000000,-1.620000,0.000000,0.000000,1.400000,0.000000,8.000000,108.120000
1770067872.799990,0,0.000000,39.160000,0.000000,-1.670000,0.000000,0.000000,1.410000,0.000000,8.000000,108.120000
1770067872.832056,0,0.000000,39.150000,0.000000,-1.620000,0.000000,0.000000,1.400000,0.000000,8.000000,108.150000
1770067872.832056,0,0.000000,39.110000,0.000000,-1.570000,0.000000,0.000000,1.400000,0.000000,8.000000,108.160000
1770067872.832056,0,0.000000,39.250000,0.000000,-1.660000,0.000000,0.000000,1.400000,0.000000,8.000000,108.180000
1770067872.879447,0,0.000000,39.250000,0.000000,-1.700000,0.000000,0.000000,1.400000,0.000000,8.000000,108.190000
1770067872.879447,0,0.000000,39.150000,0.000000,-1.620000,0.000000,0.000000,1.400000,0.000000,8.000000,108.200000
1770067872.879447,0,0.000000,39.250000,0.000000,-1.660000,0.000000,0.000000,1.400000,0.000000,8.000000,108.230000
1770067872.895135,0,0.000000,39.160000,0.000000,-1.690000,0.000000,0.000000,1.400000,0.000000,8.000000,108.230000
1770067872.926183,0,0.000000,39.200000,0.000000,-1.640000,0.000000,0.000000,1.400000,0.000000,8.000000,108.260000
1770067872.957970,0,0.000000,39.270000,0.000000,-1.650000,0.000000,0.000000,1.400000,0.000000,8.000000,108.260000
1770067872.957970,0,0.000000,39.160000,0.000000,-1.670000,0.000000,0.000000,1.390000,0.000000,8.000000,108.290000
1770067872.957970,0,0.000000,39.150000,0.000000,-1.520000,0.000000,0.000000,1.390000,0.000000,8.000000,108.300000
1770067873.006102,0,0.000000,39.160000,0.000000,-1.710000,0.000000,0.000000,1.400000,0.000000,8.000000,108.310000
1770067873.006102,0,0.000000,39.150000,0.000000,-1.590000,0.000000,0.000000,1.400000,0.000000,8.000000,108.330000
1770067873.006102,0,0.000000,39.150000,0.000000,-1.640000,0.000000,0.000000,1.400000,0.000000,8.000000,108.340000
1770067873.006102,0,0.000000,39.160000,0.000000,-1.590000,0.000000,0.000000,1.400000,0.000000,8.000000,108.360000
1770067873.054197,0,0.000000,39.160000,0.000000,-1.480000,0.000000,0.000000,1.400000,0.000000,8.000000,108.370000
1770067873.054197,0,0.000000,39.180000,0.000000,-1.540000,0.000000,0.000000,1.390000,0.000000,8.000000,108.380000
1770067873.054197,0,0.000000,39.250000,0.000000,-1.580000,0.000000,0.000000,1.400000,0.000000,8.000000,108.410000
1770067873.104114,0,0.000000,39.240000,0.000000,-1.620000,0.000000,0.000000,1.390000,0.000000,8.000000,108.430000
1770067873.104114,0,0.000000,39.200000,0.000000,-1.500000,0.000000,0.000000,1.390000,0.000000,8.000000,108.440000
1770067873.104114,0,0.000000,39.200000,0.000000,-1.590000,0.000000,0.000000,1.390000,0.000000,8.000000,108.450000
1770067873.133214,0,0.000000,39.240000,0.000000,-1.590000,0.000000,0.000000,1.380000,0.000000,8.000000,108.470000
1770067873.149344,0,0.000000,39.240000,0.000000,-1.500000,0.000000,0.000000,1.380000,0.000000,8.000000,108.480000
1770067873.149344,0,0.000000,39.250000,0.000000,-1.520000,0.000000,0.000000,1.380000,0.000000,8.000000,108.500000
1770067873.181275,0,0.000000,39.160000,0.000000,-1.500000,0.000000,0.000000,1.370000,0.000000,8.000000,108.510000
1770067873.181275,0,0.000000,39.200000,0.000000,-1.540000,0.000000,0.000000,1.370000,0.000000,8.000000,108.520000
1770067873.229170,0,0.000000,39.200000,0.000000,-1.520000,0.000000,0.000000,1.370000,0.000000,8.000000,108.550000
1770067873.229170,0,0.000000,39.270000,0.000000,-1.600000,0.000000,0.000000,1.370000,0.000000,8.000000,108.550000
1770067873.229170,0,0.000000,39.200000,0.000000,-1.470000,0.000000,0.000000,1.360000,0.000000,8.000000,108.580000
1770067873.276498,0,0.000000,39.310000,0.000000,-1.500000,0.000000,0.000000,1.350000,0.000000,8.000000,108.580000
1770067873.276498,0,0.000000,39.240000,0.000000,-1.440000,0.000000,0.000000,1.340000,0.000000,8.000000,108.610000
1770067873.276498,0,0.000000,39.250000,0.000000,-1.480000,0.000000,0.000000,1.320000,0.000000,8.000000,108.620000
1770067873.276498,0,0.000000,39.290000,0.000000,-1.420000,0.000000,0.000000,1.320000,0.000000,8.000000,108.630000
1770067873.324337,0,0.000000,39.290000,0.000000,-1.320000,0.000000,0.000000,1.290000,0.000000,8.000000,108.660000
1770067873.324337,0,0.000000,39.310000,0.000000,-1.420000,0.000000,0.000000,1.290000,0.000000,8.000000,108.660000
1770067873.355963,0,0.000000,39.290000,0.000000,-1.450000,0.000000,0.000000,1.290000,0.000000,8.000000,108.680000
1770067873.371736,0,0.000000,39.340000,0.000000,-1.350000,0.000000,0.000000,1.280000,0.000000,8.000000,108.690000
1770067873.371736,0,0.000000,39.340000,0.000000,-1.420000,0.000000,0.000000,1.280000,0.000000,8.000000,108.700000
